"date","series_code","value"
2007-06-01,"REER_IPCA",90.12
2007-07-01,"REER_IPCA",88.84
2007-08-01,"REER_IPCA",92.25
2007-09-01,"REER_IPCA",89.92
2007-10-01,"REER_IPCA",86.17
2007-11-01,"REER_IPCA",86.19
2007-12-01,"REER_IPCA",86.66
2008-01-01,"REER_IPCA",86.19
2008-02-01,"REER_IPCA",85.36
2008-03-01,"REER_IPCA",86.32
2008-04-01,"REER_IPCA",85.97
2008-05-01,"REER_IPCA",84.12
2008-06-01,"REER_IPCA",82.11
2008-07-01,"REER_IPCA",81.06
2008-08-01,"REER_IPCA",80.55
2008-09-01,"REER_IPCA",87.61
2008-10-01,"REER_IPCA",100.24
2008-11-01,"REER_IPCA",100.66
2008-12-01,"REER_IPCA",107.19
2009-01-01,"REER_IPCA",101.33
2009-02-01,"REER_IPCA",99.54
2009-03-01,"REER_IPCA",97.4
2009-04-01,"REER_IPCA",95.38
2009-05-01,"REER_IPCA",89.91
2009-06-01,"REER_IPCA",87.38
2009-07-01,"REER_IPCA",86.38
2009-08-01,"REER_IPCA",82.86
2009-09-01,"REER_IPCA",82.13
2009-10-01,"REER_IPCA",79.15
2009-11-01,"REER_IPCA",79.27
2009-12-01,"REER_IPCA",79.87
2010-01-01,"REER_IPCA",79.59
2010-02-01,"REER_IPCA",81.53
2010-03-01,"REER_IPCA",78.75
2010-04-01,"REER_IPCA",77.18
2010-05-01,"REER_IPCA",77.66
2010-06-01,"REER_IPCA",76.4
2010-07-01,"REER_IPCA",76.44
2010-08-01,"REER_IPCA",76.82
2010-09-01,"REER_IPCA",75.57
2010-10-01,"REER_IPCA",75.18
2010-11-01,"REER_IPCA",75.74
2010-12-01,"REER_IPCA",73.74
2011-01-01,"REER_IPCA",73.19
2011-02-01,"REER_IPCA",74.67
2011-03-01,"REER_IPCA",74.77
2011-04-01,"REER_IPCA",72.21
2011-05-01,"REER_IPCA",73.42
2011-06-01,"REER_IPCA",72.38
2011-07-01,"REER_IPCA",71.76
2011-08-01,"REER_IPCA",73.43
2011-09-01,"REER_IPCA",78.12
2011-10-01,"REER_IPCA",78.22
2011-11-01,"REER_IPCA",78.06
2011-12-01,"REER_IPCA",79.39
2012-01-01,"REER_IPCA",76.75
2012-02-01,"REER_IPCA",75.45
2012-03-01,"REER_IPCA",79
2012-04-01,"REER_IPCA",81.1
2012-05-01,"REER_IPCA",85.53
2012-06-01,"REER_IPCA",87
2012-07-01,"REER_IPCA",85.92
2012-08-01,"REER_IPCA",86.89
2012-09-01,"REER_IPCA",87.63
2012-10-01,"REER_IPCA",87.34
2012-11-01,"REER_IPCA",87.99
2012-12-01,"REER_IPCA",88.5
2013-01-01,"REER_IPCA",86
2013-02-01,"REER_IPCA",83.58
2013-03-01,"REER_IPCA",82.97
2013-04-01,"REER_IPCA",83.3
2013-05-01,"REER_IPCA",84.33
2013-06-01,"REER_IPCA",90.18
2013-07-01,"REER_IPCA",93.45
2013-08-01,"REER_IPCA",98.06
2013-09-01,"REER_IPCA",94.79
2013-10-01,"REER_IPCA",91.47
2013-11-01,"REER_IPCA",94.71
2013-12-01,"REER_IPCA",95.87
2014-01-01,"REER_IPCA",95.6
2014-02-01,"REER_IPCA",94.72
2014-03-01,"REER_IPCA",91.68
2014-04-01,"REER_IPCA",87.63
2014-05-01,"REER_IPCA",86.9
2014-06-01,"REER_IPCA",87.05
2014-07-01,"REER_IPCA",87.49
2014-08-01,"REER_IPCA",88.77
2014-09-01,"REER_IPCA",89.59
2014-10-01,"REER_IPCA",92.87
2014-11-01,"REER_IPCA",94.97
2014-12-01,"REER_IPCA",96.64
2015-01-01,"REER_IPCA",93.33
2015-02-01,"REER_IPCA",98.77
2015-03-01,"REER_IPCA",106.96
2015-04-01,"REER_IPCA",103.69
2015-05-01,"REER_IPCA",104.13
2015-06-01,"REER_IPCA",105.07
2015-07-01,"REER_IPCA",108.32
2015-08-01,"REER_IPCA",116.79
2015-09-01,"REER_IPCA",129.34
2015-10-01,"REER_IPCA",127.47
2015-11-01,"REER_IPCA",121.97
2015-12-01,"REER_IPCA",122.1
2016-01-01,"REER_IPCA",122.64
2016-02-01,"REER_IPCA",120.27
2016-03-01,"REER_IPCA",112.65
2016-04-01,"REER_IPCA",110.04
2016-05-01,"REER_IPCA",108.67
2016-06-01,"REER_IPCA",104.88
2016-07-01,"REER_IPCA",99.55
2016-08-01,"REER_IPCA",98.17
2016-09-01,"REER_IPCA",99.1
2016-10-01,"REER_IPCA",95.95
2016-11-01,"REER_IPCA",98.84
2016-12-01,"REER_IPCA",97.55
2017-01-01,"REER_IPCA",93.08
2017-02-01,"REER_IPCA",91.5
2017-03-01,"REER_IPCA",92.12
2017-04-01,"REER_IPCA",93.26
2017-05-01,"REER_IPCA",95.64
2017-06-01,"REER_IPCA",99.23
2017-07-01,"REER_IPCA",97.45
2017-08-01,"REER_IPCA",97.36
2017-09-01,"REER_IPCA",97.51
2017-10-01,"REER_IPCA",97.91
2017-11-01,"REER_IPCA",99.87
2017-12-01,"REER_IPCA",100.99
2018-01-01,"REER_IPCA",99.48
2018-02-01,"REER_IPCA",101.89
2018-03-01,"REER_IPCA",102.57
2018-04-01,"REER_IPCA",106.74
2018-05-01,"REER_IPCA",110
2018-06-01,"REER_IPCA",110.84
2018-07-01,"REER_IPCA",111.84
2018-08-01,"REER_IPCA",113.82
2018-09-01,"REER_IPCA",116.32
2018-10-01,"REER_IPCA",106.32
2018-11-01,"REER_IPCA",106.72
2018-12-01,"REER_IPCA",109.46
2019-01-01,"REER_IPCA",106.18
2019-02-01,"REER_IPCA",105.64
2019-03-01,"REER_IPCA",107.76
2019-04-01,"REER_IPCA",108.96
2019-05-01,"REER_IPCA",110.69
2019-06-01,"REER_IPCA",107.71
2019-07-01,"REER_IPCA",106.95
2019-08-01,"REER_IPCA",110.62
2019-09-01,"REER_IPCA",112.63
2019-10-01,"REER_IPCA",112.09
2019-11-01,"REER_IPCA",113.51
2019-12-01,"REER_IPCA",111.81
2020-01-01,"REER_IPCA",113.2
2020-02-01,"REER_IPCA",118.06
2020-03-01,"REER_IPCA",131.08
2020-04-01,"REER_IPCA",141.14
2020-05-01,"REER_IPCA",149.83
2020-06-01,"REER_IPCA",139.5
2020-07-01,"REER_IPCA",144.2
2020-08-01,"REER_IPCA",151.32
2020-09-01,"REER_IPCA",148.88
2020-10-01,"REER_IPCA",154.27
2020-11-01,"REER_IPCA",148.41
2020-12-01,"REER_IPCA",141
2021-01-01,"REER_IPCA",147.01
2021-02-01,"REER_IPCA",148.58
2021-03-01,"REER_IPCA",152.43
2021-04-01,"REER_IPCA",150.95
2021-05-01,"REER_IPCA",144.11
2021-06-01,"REER_IPCA",136.74
2021-07-01,"REER_IPCA",139.21
2021-08-01,"REER_IPCA",141
2021-09-01,"REER_IPCA",140.07
2021-10-01,"REER_IPCA",145.35
2021-11-01,"REER_IPCA",144.1
2021-12-01,"REER_IPCA",145.65
2022-01-01,"REER_IPCA",142.57
2022-02-01,"REER_IPCA",134.34
2022-03-01,"REER_IPCA",126.99
2022-04-01,"REER_IPCA",119.52
2022-05-01,"REER_IPCA",122.21
2022-06-01,"REER_IPCA",124.1
2022-07-01,"REER_IPCA",132.68
2022-08-01,"REER_IPCA",128.18
2022-09-01,"REER_IPCA",128.54
2022-10-01,"REER_IPCA",126.82
2022-11-01,"REER_IPCA",128.07
2022-12-01,"REER_IPCA",129.09
2023-01-01,"REER_IPCA",130
2023-02-01,"REER_IPCA",128.63
2023-03-01,"REER_IPCA",128.04
2023-04-01,"REER_IPCA",123.68
2023-05-01,"REER_IPCA",121.49
2023-06-01,"REER_IPCA",117.47
2023-07-01,"REER_IPCA",118.04
2023-08-01,"REER_IPCA",119.48
2023-09-01,"REER_IPCA",118.73
2023-10-01,"REER_IPCA",120.73
2023-11-01,"REER_IPCA",118.13
2023-12-01,"REER_IPCA",116.28
2024-01-01,"REER_IPCA",114.9
2024-02-01,"REER_IPCA",116.82
2024-03-01,"REER_IPCA",117.4
2024-04-01,"REER_IPCA",120.6
2024-05-01,"REER_IPCA",120.73
2024-06-01,"REER_IPCA",126.12
2024-07-01,"REER_IPCA",131.54
2024-08-01,"REER_IPCA",134.29
2024-09-01,"REER_IPCA",133.7
2024-10-01,"REER_IPCA",133.33
2024-11-01,"REER_IPCA",134.64
2024-12-01,"REER_IPCA",139.61
2025-01-01,"REER_IPCA",136.7
2025-02-01,"REER_IPCA",130.85
2025-03-01,"REER_IPCA",131.04
2025-04-01,"REER_IPCA",131.86
2025-05-01,"REER_IPCA",129.95
2025-06-01,"REER_IPCA",127.89
2025-07-01,"REER_IPCA",128.83
2025-08-01,"REER_IPCA",127.46
1988-02-01,"REER_USD",133.93
1988-03-01,"REER_USD",134.91
1988-04-01,"REER_USD",133.42
1988-05-01,"REER_USD",136.6
1988-06-01,"REER_USD",133.12
1988-07-01,"REER_USD",132.73
1988-08-01,"REER_USD",135.83
1988-09-01,"REER_USD",130.88
1988-10-01,"REER_USD",131.94
1988-11-01,"REER_USD",131.92
1988-12-01,"REER_USD",130.92
1989-01-01,"REER_USD",128.79
1989-02-01,"REER_USD",122.63
1989-03-01,"REER_USD",115.46
1989-04-01,"REER_USD",108.89
1989-05-01,"REER_USD",100.55
1989-06-01,"REER_USD",95.32
1989-07-01,"REER_USD",107.08
1989-08-01,"REER_USD",103.72
1989-09-01,"REER_USD",99.85
1989-10-01,"REER_USD",98.65
1989-11-01,"REER_USD",93.09
1989-12-01,"REER_USD",91.2
1990-01-01,"REER_USD",85.01
1990-02-01,"REER_USD",80.35
1990-03-01,"REER_USD",70.58
1990-04-01,"REER_USD",77.73
1990-05-01,"REER_USD",78.97
1990-06-01,"REER_USD",77.7
1990-07-01,"REER_USD",80.44
1990-08-01,"REER_USD",77.59
1990-09-01,"REER_USD",71.99
1990-10-01,"REER_USD",79.78
1990-11-01,"REER_USD",88.57
1990-12-01,"REER_USD",93.88
1991-01-01,"REER_USD",97.74
1991-02-01,"REER_USD",93.08
1991-03-01,"REER_USD",86.41
1991-04-01,"REER_USD",90.34
1991-05-01,"REER_USD",91.3
1991-06-01,"REER_USD",89.87
1991-07-01,"REER_USD",88.41
1991-08-01,"REER_USD",86.56
1991-09-01,"REER_USD",86.86
1991-10-01,"REER_USD",98.48
1991-11-01,"REER_USD",100.03
1991-12-01,"REER_USD",104.69
1992-01-01,"REER_USD",104.06
1992-02-01,"REER_USD",103.74
1992-03-01,"REER_USD",105.39
1992-04-01,"REER_USD",106.55
1992-05-01,"REER_USD",102.25
1992-06-01,"REER_USD",102.29
1992-07-01,"REER_USD",102.29
1992-08-01,"REER_USD",102.48
1992-09-01,"REER_USD",101.86
1992-10-01,"REER_USD",102.03
1992-11-01,"REER_USD",104.6
1992-12-01,"REER_USD",102.87
1993-01-01,"REER_USD",99.99
1993-02-01,"REER_USD",102.04
1993-03-01,"REER_USD",101.18
1993-04-01,"REER_USD",101.55
1993-05-01,"REER_USD",102.67
1993-06-01,"REER_USD",102.66
1993-07-01,"REER_USD",102.48
1993-08-01,"REER_USD",101.88
1993-09-01,"REER_USD",101.1
1993-10-01,"REER_USD",103.1
1993-11-01,"REER_USD",103.58
1993-12-01,"REER_USD",102.76
1994-01-01,"REER_USD",102.01
1994-02-01,"REER_USD",102.83
1994-03-01,"REER_USD",100.8
1994-04-01,"REER_USD",102.19
1994-05-01,"REER_USD",101.45
1994-06-01,"REER_USD",100
1994-07-01,"REER_USD",87.56
1994-08-01,"REER_USD",83.17
1994-09-01,"REER_USD",79.03
1994-10-01,"REER_USD",75.37
1994-11-01,"REER_USD",73.06
1994-12-01,"REER_USD",72.51
1995-01-01,"REER_USD",71.33
1995-02-01,"REER_USD",70.39
1995-03-01,"REER_USD",73.52
1995-04-01,"REER_USD",73.55
1995-05-01,"REER_USD",70.91
1995-06-01,"REER_USD",70.8
1995-07-01,"REER_USD",70.3
1995-08-01,"REER_USD",70.77
1995-09-01,"REER_USD",71.03
1995-10-01,"REER_USD",70.79
1995-11-01,"REER_USD",70.01
1995-12-01,"REER_USD",69.17
1996-01-01,"REER_USD",69.16
1996-02-01,"REER_USD",69.1
1996-03-01,"REER_USD",69.57
1996-04-01,"REER_USD",69.26
1996-05-01,"REER_USD",68.91
1996-06-01,"REER_USD",68.55
1996-07-01,"REER_USD",68.31
1996-08-01,"REER_USD",68.58
1996-09-01,"REER_USD",69.09
1996-10-01,"REER_USD",69.5
1996-11-01,"REER_USD",69.77
1996-12-01,"REER_USD",69.9
1997-01-01,"REER_USD",69.68
1997-02-01,"REER_USD",69.98
1997-03-01,"REER_USD",70.29
1997-04-01,"REER_USD",70.04
1997-05-01,"REER_USD",70.2
1997-06-01,"REER_USD",70.32
1997-07-01,"REER_USD",70.65
1997-08-01,"REER_USD",71.27
1997-09-01,"REER_USD",71.78
1997-10-01,"REER_USD",72.22
1997-11-01,"REER_USD",72.52
1997-12-01,"REER_USD",72.53
1998-01-01,"REER_USD",72.56
1998-02-01,"REER_USD",72.83
1998-03-01,"REER_USD",73.15
1998-04-01,"REER_USD",73.59
1998-05-01,"REER_USD",73.8
1998-06-01,"REER_USD",74.3
1998-07-01,"REER_USD",74.92
1998-08-01,"REER_USD",76.06
1998-09-01,"REER_USD",76.92
1998-10-01,"REER_USD",77.58
1998-11-01,"REER_USD",78.02
1998-12-01,"REER_USD",78.48
1999-01-01,"REER_USD",97.34
1999-02-01,"REER_USD",122.89
1999-03-01,"REER_USD",120.85
1999-04-01,"REER_USD",108.11
1999-05-01,"REER_USD",107.11
1999-06-01,"REER_USD",112.11
1999-07-01,"REER_USD",113.44
1999-08-01,"REER_USD",118.13
1999-09-01,"REER_USD",119.42
1999-10-01,"REER_USD",122.67
1999-11-01,"REER_USD",119.15
1999-12-01,"REER_USD",113.09
2000-01-01,"REER_USD",110.34
2000-02-01,"REER_USD",109.1
2000-03-01,"REER_USD",107.7
2000-04-01,"REER_USD",108.93
2000-05-01,"REER_USD",112.72
2000-06-01,"REER_USD",111.84
2000-07-01,"REER_USD",109.68
2000-08-01,"REER_USD",108.95
2000-09-01,"REER_USD",111.08
2000-10-01,"REER_USD",113.56
2000-11-01,"REER_USD",117.38
2000-12-01,"REER_USD",117.54
2001-01-01,"REER_USD",117.09
2001-02-01,"REER_USD",119.85
2001-03-01,"REER_USD",124.88
2001-04-01,"REER_USD",130.83
2001-05-01,"REER_USD",137.14
2001-06-01,"REER_USD",141.33
2001-07-01,"REER_USD",144.37
2001-08-01,"REER_USD",145.96
2001-09-01,"REER_USD",155.58
2001-10-01,"REER_USD",157.73
2001-11-01,"REER_USD",145.1
2001-12-01,"REER_USD",133.41
2002-01-01,"REER_USD",133.88
2002-02-01,"REER_USD",136.27
2002-03-01,"REER_USD",132.12
2002-04-01,"REER_USD",130.33
2002-05-01,"REER_USD",139.02
2002-06-01,"REER_USD",151.56
2002-07-01,"REER_USD",162.14
2002-08-01,"REER_USD",171.29
2002-09-01,"REER_USD",183.05
2002-10-01,"REER_USD",206.11
2002-11-01,"REER_USD",188
2002-12-01,"REER_USD",186.27
2003-01-01,"REER_USD",173.51
2003-02-01,"REER_USD",179.77
2003-03-01,"REER_USD",171.5
2003-04-01,"REER_USD",153.34
2003-05-01,"REER_USD",144.22
2003-06-01,"REER_USD",141.04
2003-07-01,"REER_USD",140.75
2003-08-01,"REER_USD",146.8
2003-09-01,"REER_USD",142.26
2003-10-01,"REER_USD",138.72
2003-11-01,"REER_USD",140.4
2003-12-01,"REER_USD",140.07
2004-01-01,"REER_USD",136.19
2004-02-01,"REER_USD",139.84
2004-03-01,"REER_USD",138.89
2004-04-01,"REER_USD",138.85
2004-05-01,"REER_USD",148.25
2004-06-01,"REER_USD",149.04
2004-07-01,"REER_USD",143.11
2004-08-01,"REER_USD",140.62
2004-09-01,"REER_USD",135.23
2004-10-01,"REER_USD",133.55
2004-11-01,"REER_USD",129.6
2004-12-01,"REER_USD",124.9
2005-01-01,"REER_USD",123.29
2005-02-01,"REER_USD",118.92
2005-03-01,"REER_USD",124.02
2005-04-01,"REER_USD",118.03
2005-05-01,"REER_USD",111.59
2005-06-01,"REER_USD",109.88
2005-07-01,"REER_USD",108.29
2005-08-01,"REER_USD",108.07
2005-09-01,"REER_USD",105.95
2005-10-01,"REER_USD",103.63
2005-11-01,"REER_USD",100.17
2005-12-01,"REER_USD",102.76
2006-01-01,"REER_USD",102.41
2006-02-01,"REER_USD",97.17
2006-03-01,"REER_USD",96.84
2006-04-01,"REER_USD",96.43
2006-05-01,"REER_USD",99.03
2006-06-01,"REER_USD",102.64
2006-07-01,"REER_USD",100.05
2006-08-01,"REER_USD",98.67
2006-09-01,"REER_USD",98.57
2006-10-01,"REER_USD",96.79
2006-11-01,"REER_USD",96.78
2006-12-01,"REER_USD",96.1
2007-01-01,"REER_USD",95.46
2007-02-01,"REER_USD",93.66
2007-03-01,"REER_USD",93.83
2007-04-01,"REER_USD",91.65
2007-05-01,"REER_USD",89.67
2007-06-01,"REER_USD",87.34
2007-07-01,"REER_USD",84.9
2007-08-01,"REER_USD",88.08
2007-09-01,"REER_USD",85.18
2007-10-01,"REER_USD",80.69
2007-11-01,"REER_USD",79.47
2007-12-01,"REER_USD",79.55
2008-01-01,"REER_USD",78.99
2008-02-01,"REER_USD",76.77
2008-03-01,"REER_USD",76.16
2008-04-01,"REER_USD",75.37
2008-05-01,"REER_USD",74.14
2008-06-01,"REER_USD",72.47
2008-07-01,"REER_USD",71.24
2008-08-01,"REER_USD",71.69
2008-09-01,"REER_USD",79.7
2008-10-01,"REER_USD",94.83
2008-11-01,"REER_USD",96.67
2008-12-01,"REER_USD",100.79
2009-01-01,"REER_USD",97.09
2009-02-01,"REER_USD",97.26
2009-03-01,"REER_USD",97.35
2009-04-01,"REER_USD",92.59
2009-05-01,"REER_USD",86.35
2009-06-01,"REER_USD",82.43
2009-07-01,"REER_USD",81.06
2009-08-01,"REER_USD",77.45
2009-09-01,"REER_USD",76.25
2009-10-01,"REER_USD",72.7
2009-11-01,"REER_USD",71.95
2009-12-01,"REER_USD",72.56
2010-01-01,"REER_USD",73.48
2010-02-01,"REER_USD",75.46
2010-03-01,"REER_USD",73.1
2010-04-01,"REER_USD",71.62
2010-05-01,"REER_USD",73.66
2010-06-01,"REER_USD",73.32
2010-07-01,"REER_USD",71.83
2010-08-01,"REER_USD",71.49
2010-09-01,"REER_USD",69.56
2010-10-01,"REER_USD",67.71
2010-11-01,"REER_USD",68.37
2010-12-01,"REER_USD",67.27
2011-01-01,"REER_USD",66.3
2011-02-01,"REER_USD",65.83
2011-03-01,"REER_USD",65.6
2011-04-01,"REER_USD",62.65
2011-05-01,"REER_USD",63.72
2011-06-01,"REER_USD",62.51
2011-07-01,"REER_USD",61.56
2011-08-01,"REER_USD",62.8
2011-09-01,"REER_USD",68.38
2011-10-01,"REER_USD",68.99
2011-11-01,"REER_USD",69.16
2011-12-01,"REER_USD",70.55
2012-01-01,"REER_USD",68.65
2012-02-01,"REER_USD",65.85
2012-03-01,"REER_USD",69.24
2012-04-01,"REER_USD",71.17
2012-05-01,"REER_USD",75.78
2012-06-01,"REER_USD",78.16
2012-07-01,"REER_USD",76.97
2012-08-01,"REER_USD",77.11
2012-09-01,"REER_USD",76.99
2012-10-01,"REER_USD",76.56
2012-11-01,"REER_USD",77.08
2012-12-01,"REER_USD",76.71
2013-01-01,"REER_USD",74.58
2013-02-01,"REER_USD",72.56
2013-03-01,"REER_USD",72.85
2013-04-01,"REER_USD",73.03
2013-05-01,"REER_USD",74.12
2013-06-01,"REER_USD",79.09
2013-07-01,"REER_USD",81.99
2013-08-01,"REER_USD",85.16
2013-09-01,"REER_USD",82.36
2013-10-01,"REER_USD",78.74
2013-11-01,"REER_USD",82.02
2013-12-01,"REER_USD",83
2014-01-01,"REER_USD",84.08
2014-02-01,"REER_USD",83.92
2014-03-01,"REER_USD",81.69
2014-04-01,"REER_USD",78.18
2014-05-01,"REER_USD",77.65
2014-06-01,"REER_USD",78
2014-07-01,"REER_USD",77.55
2014-08-01,"REER_USD",78.74
2014-09-01,"REER_USD",80.59
2014-10-01,"REER_USD",84.01
2014-11-01,"REER_USD",86.53
2014-12-01,"REER_USD",88.49
2015-01-01,"REER_USD",86.79
2015-02-01,"REER_USD",92.12
2015-03-01,"REER_USD",101.87
2015-04-01,"REER_USD",98.41
2015-05-01,"REER_USD",98.51
2015-06-01,"REER_USD",99.8
2015-07-01,"REER_USD",102.73
2015-08-01,"REER_USD",111.61
2015-09-01,"REER_USD",123.05
2015-10-01,"REER_USD",121.12
2015-11-01,"REER_USD",116.78
2015-12-01,"REER_USD",118.15
2016-01-01,"REER_USD",122
2016-02-01,"REER_USD",118.66
2016-03-01,"REER_USD",110.79
2016-04-01,"REER_USD",106.51
2016-05-01,"REER_USD",105.4
2016-06-01,"REER_USD",101.9
2016-07-01,"REER_USD",96.81
2016-08-01,"REER_USD",94.53
2016-09-01,"REER_USD",96.05
2016-10-01,"REER_USD",93.89
2016-11-01,"REER_USD",98.08
2016-12-01,"REER_USD",98.17
2017-01-01,"REER_USD",93.8
2017-02-01,"REER_USD",91.06
2017-03-01,"REER_USD",91.61
2017-04-01,"REER_USD",92
2017-05-01,"REER_USD",93.92
2017-06-01,"REER_USD",96.75
2017-07-01,"REER_USD",93.85
2017-08-01,"REER_USD",92.34
2017-09-01,"REER_USD",92.17
2017-10-01,"REER_USD",93.37
2017-11-01,"REER_USD",95.19
2017-12-01,"REER_USD",95.65
2018-01-01,"REER_USD",93.61
2018-02-01,"REER_USD",94.63
2018-03-01,"REER_USD",95.8
2018-04-01,"REER_USD",99.67
2018-05-01,"REER_USD",106.3
2018-06-01,"REER_USD",109.18
2018-07-01,"REER_USD",110.53
2018-08-01,"REER_USD",113.51
2018-09-01,"REER_USD",118.52
2018-10-01,"REER_USD",108.21
2018-11-01,"REER_USD",108.44
2018-12-01,"REER_USD",110.85
2019-01-01,"REER_USD",106.78
2019-02-01,"REER_USD",106.09
2019-03-01,"REER_USD",109.22
2019-04-01,"REER_USD",110.81
2019-05-01,"REER_USD",113.78
2019-06-01,"REER_USD",109.82
2019-07-01,"REER_USD",107.51
2019-08-01,"REER_USD",114.23
2019-09-01,"REER_USD",117.25
2019-10-01,"REER_USD",116.42
2019-11-01,"REER_USD",117.74
2019-12-01,"REER_USD",114.94
2020-01-01,"REER_USD",116.16
2020-02-01,"REER_USD",121.84
2020-03-01,"REER_USD",136.52
2020-04-01,"REER_USD",147.97
2020-05-01,"REER_USD",157.5
2020-06-01,"REER_USD",145.32
2020-07-01,"REER_USD",148.27
2020-08-01,"REER_USD",153.47
2020-09-01,"REER_USD",150.84
2020-10-01,"REER_USD",155.93
2020-11-01,"REER_USD",149.31
2020-12-01,"REER_USD",139.66
2021-01-01,"REER_USD",145.38
2021-02-01,"REER_USD",146.68
2021-03-01,"REER_USD",152.66
2021-04-01,"REER_USD",151.26
2021-05-01,"REER_USD",143.75
2021-06-01,"REER_USD",137.35
2021-07-01,"REER_USD",139.98
2021-08-01,"REER_USD",141.63
2021-09-01,"REER_USD",141.01
2021-10-01,"REER_USD",147.44
2021-11-01,"REER_USD",147.22
2021-12-01,"REER_USD",149.13
2022-01-01,"REER_USD",146.47
2022-02-01,"REER_USD",137.33
2022-03-01,"REER_USD",131.2
2022-04-01,"REER_USD",124.63
2022-05-01,"REER_USD",130.82
2022-06-01,"REER_USD",134.32
2022-07-01,"REER_USD",143.68
2022-08-01,"REER_USD",138.11
2022-09-01,"REER_USD",141.32
2022-10-01,"REER_USD",141.38
2022-11-01,"REER_USD",141.25
2022-12-01,"REER_USD",139.21
2023-01-01,"REER_USD",138.47
2023-02-01,"REER_USD",137.4
2023-03-01,"REER_USD",137.85
2023-04-01,"REER_USD",132.75
2023-05-01,"REER_USD",131.72
2023-06-01,"REER_USD",128.82
2023-07-01,"REER_USD",127.49
2023-08-01,"REER_USD",130.49
2023-09-01,"REER_USD",131.41
2023-10-01,"REER_USD",134.37
2023-11-01,"REER_USD",129.45
2023-12-01,"REER_USD",128.42
2024-01-01,"REER_USD",129
2024-02-01,"REER_USD",130.14
2024-03-01,"REER_USD",131.19
2024-04-01,"REER_USD",135.1
2024-05-01,"REER_USD",134.93
2024-06-01,"REER_USD",141.28
2024-07-01,"REER_USD",144.91
2024-08-01,"REER_USD",145.34
2024-09-01,"REER_USD",144.64
2024-10-01,"REER_USD",145.77
2024-11-01,"REER_USD",150.24
2024-12-01,"REER_USD",156.98
2025-01-01,"REER_USD",155.81
2025-02-01,"REER_USD",147.9
2025-03-01,"REER_USD",146.94
2025-04-01,"REER_USD",147.7
2025-05-01,"REER_USD",144.6
2025-06-01,"REER_USD",141.65
2025-07-01,"REER_USD",140.92
2025-08-01,"REER_USD",139.57
1992-01-01,"RETAIL_SALES_US",159177
1992-02-01,"RETAIL_SALES_US",159189
1992-03-01,"RETAIL_SALES_US",158647
1992-04-01,"RETAIL_SALES_US",159921
1992-05-01,"RETAIL_SALES_US",160471
1992-06-01,"RETAIL_SALES_US",161205
1992-07-01,"RETAIL_SALES_US",162855
1992-08-01,"RETAIL_SALES_US",162412
1992-09-01,"RETAIL_SALES_US",164361
1992-10-01,"RETAIL_SALES_US",166063
1992-11-01,"RETAIL_SALES_US",166124
1992-12-01,"RETAIL_SALES_US",167691
1993-01-01,"RETAIL_SALES_US",169500
1993-02-01,"RETAIL_SALES_US",168840
1993-03-01,"RETAIL_SALES_US",167682
1993-04-01,"RETAIL_SALES_US",172102
1993-05-01,"RETAIL_SALES_US",172960
1993-06-01,"RETAIL_SALES_US",173018
1993-07-01,"RETAIL_SALES_US",175822
1993-08-01,"RETAIL_SALES_US",175233
1993-09-01,"RETAIL_SALES_US",176608
1993-10-01,"RETAIL_SALES_US",177588
1993-11-01,"RETAIL_SALES_US",179758
1993-12-01,"RETAIL_SALES_US",181077
1994-01-01,"RETAIL_SALES_US",179615
1994-02-01,"RETAIL_SALES_US",183101
1994-03-01,"RETAIL_SALES_US",186721
1994-04-01,"RETAIL_SALES_US",186423
1994-05-01,"RETAIL_SALES_US",185616
1994-06-01,"RETAIL_SALES_US",187800
1994-07-01,"RETAIL_SALES_US",188062
1994-08-01,"RETAIL_SALES_US",190771
1994-09-01,"RETAIL_SALES_US",192585
1994-10-01,"RETAIL_SALES_US",193914
1994-11-01,"RETAIL_SALES_US",194425
1994-12-01,"RETAIL_SALES_US",194939
1995-01-01,"RETAIL_SALES_US",195908
1995-02-01,"RETAIL_SALES_US",193068
1995-03-01,"RETAIL_SALES_US",195179
1995-04-01,"RETAIL_SALES_US",195310
1995-05-01,"RETAIL_SALES_US",198060
1995-06-01,"RETAIL_SALES_US",200383
1995-07-01,"RETAIL_SALES_US",199110
1995-08-01,"RETAIL_SALES_US",201078
1995-09-01,"RETAIL_SALES_US",201337
1995-10-01,"RETAIL_SALES_US",200597
1995-11-01,"RETAIL_SALES_US",203545
1995-12-01,"RETAIL_SALES_US",204032
1996-01-01,"RETAIL_SALES_US",203793
1996-02-01,"RETAIL_SALES_US",206875
1996-03-01,"RETAIL_SALES_US",207650
1996-04-01,"RETAIL_SALES_US",209294
1996-05-01,"RETAIL_SALES_US",211157
1996-06-01,"RETAIL_SALES_US",209474
1996-07-01,"RETAIL_SALES_US",210827
1996-08-01,"RETAIL_SALES_US",210846
1996-09-01,"RETAIL_SALES_US",213233
1996-10-01,"RETAIL_SALES_US",215526
1996-11-01,"RETAIL_SALES_US",215167
1996-12-01,"RETAIL_SALES_US",215690
1997-01-01,"RETAIL_SALES_US",218124
1997-02-01,"RETAIL_SALES_US",219587
1997-03-01,"RETAIL_SALES_US",221189
1997-04-01,"RETAIL_SALES_US",217925
1997-05-01,"RETAIL_SALES_US",217771
1997-06-01,"RETAIL_SALES_US",220233
